me2	MI
me3	AK×ERIN2
me4	BAD
me5	A
me6	AK
me7	GA2×KASKAL
me8	PI
me9	LAGAB×ŠITA@t+GIŠ
mebulug	URUDA
mebulug2	BULUG&BULUG
mebulug3	DUB
medda	KU.AN
medda2	KU.IDIM
meddu	KU.AN
meddu2	KU.IDIM
medu	KA×ME+DU
megida	TAB.TI
megida2	TAB.KUN
megidax(KUN)	KUN
megidax?(|SAL.TAB.KUN|)	SAL.TAB.KUN
megidda	TAB.TI
megidda2	TAB.KUN
mehida	MU
mehidi	MU
mehidu	MU
mel	IŠ
mel2	KA×LI
mel3	KI.NE
mele2	KA×LI
melex(|KA×GAR+ŠA3+A|)	KA×GAR+ŠA3+A
melex(|KA×U2|)	KA×U2
meli	KI.NE
meli2	KA×LI
melix(|KA×GAR+ŠA3+A|)	KA×GAR+ŠA3+A
melix(|KA×U2|)	KA×U2
mem	SAL
men	GA2×ME+EN
men2	ME
men3	DU
men4	LAGAB×ME+EN
men5	U.U
menari	GAR
menax(|GA2×ME+EN|)	GA2×ME+EN
menbulug	URUDA
menbulug2	BULUG&BULUG
menbulug3	DUB
menx(MIN)	MIN
menx(|GA2×EN|)	GA2×EN
mer	DUN3@g@g
mer2?	IM
mer3	GIR2
mer4	ŠID
mere	DUN3@g@g
meri3	GIR2
merimer	EN%EN
merimer2	EN×4
merimer3	IM%IM
merimer4	IM×4
merimer5	KU&HI×AŠ2.KU&HI×AŠ2
merimeri	EN%EN
merimeri2	EN×4
merimeri3	IM%IM
merimeri4	IM×4
merimeri5	KU&HI×AŠ2.KU&HI×AŠ2
mermer	EN%EN
mermer2	EN×4
mermer3	IM%IM
mermer4	IM×4
mermer5	KU&HI×AŠ2.KU&HI×AŠ2
mermeri	EN%EN
mermeri2	EN×4
mermeri3	IM%IM
mermeri4	IM×4
mermeri5	KU&HI×AŠ2.KU&HI×AŠ2
merx(GIR3)	GIR3
mes	MES
mes2?	DUB
mes3	ME.U.U.U
mesa	MES
mesi	MES
mete	TE.ME
mex(KA)	KA
mex(SAL)	SAL
mex(|KA×ERIN2|)	KA×ERIN2
mex(|LAGAB×ŠITA+GIŠ+ERIN2|)	LAGAB×ŠITA+GIŠ+ERIN2
mex(|UZ3×KASKAL|)	UZ3×KASKAL
mex(ŠITA)	ŠITA
mez	MES
meze	AB2×ME+EN
mezeg	ŠID×A
mezem	ŠID×A
mezeĝ	ŠID×A
meš	ME.U.U.U
meš2	ME
meš3	MES
meša	KA×ME+DU
meštunux(PI)	PI
mešx(UŠ)	UŠ
mešx(|U.U|)	U.U
meţa	KU.AN
meţa2	KU.IDIM
meţu	KU.AN
meţu2	KU.IDIM
mi	MI
mi2	SAL
mi3	ME
mi4	GA2×ME+EN
mi5	PI
mid	IDIM
midda	KU.AN
midda2	KU.IDIM
middu	KU.AN
middu2	KU.IDIM
midra	PA
migir	DUN3@g@g
migir2	DUN4
mih	MAH
mil	IŠ
mili	IŠ
mili2	KA×LI
milla	IŠ
mim	SAL
mim-ma	SAL.MA
mim2?	MUŠ3
mim3	U.U
mim4	SAL.MA
min	MIN
min2	SAL
min3	U.U
min4	SAL.TUG2
min5	AŠ.AŠ
min6	TAB
min7	GA2×ME+EN
mina	MIN
mina3	U.U
minbulug	URUDA
minbulug2	BULUG&BULUG
minbulugx(|BAL&BAL|)	BAL&BAL
minbulugx(|BULUG.NAGAR|)	BULUG.NAGAR
mir	DUN3@g@g
mir2?	IM
mir5	EZEN×DUN3@g@g
miri	DUN3@g@g
mirix(GIR2)	GIR2
mirix(GIR3)	GIR3
mirx(KAL)	KAL
mirx(|SAL.GA2×PA|)	SAL.GA2×PA
mis	MES
misal	GIŠ.TUG2.PI.ŠIR.SILA3
mit	BAD
mitta	KU.AN
mitta2	KU.IDIM
mittu	KU.AN
mittu2	KU.IDIM
mitu	BAD
mitum	KU.AN
mitum2	KU.IDIM
mix(DU)	DU
mizeg	ŠID×A
mizem	ŠID×A
miş	MES
miš	MES
miš2	ME.U.U.U
miš3	GIŠ
mišhaš	GIŠ.TAR
mišsun	GIŠ.BAD
mištunux(PI)	PI
mišx(UŠ)	UŠ
miţ	BAD
miţa	KU.AN
miţa2	KU.IDIM
miţu	KU.AN
miţu2	KU.IDIM
miţţu	KU.AN
mu	MU
mu10	SAL
mu11	KA×SAR
mu12	HU.HI
mu13	KA×ŠA
mu14	A
mu2	SAR
mu3	KA×EŠ2
mu4	TUG2
mu5	NI
mu6	PA
mu7	KA×LI
mu8	GAR
mu9	GIŠ
mua	PA
muati	PA
muatu	PA
mud	HU.HI
mud2	BAD
mud3	NUNUZ.AB2×BI
mud4	LAGAB.U.KAK
mud5	ŠIM
mud6	SAR
mud7	ZI&ZI.LAGAB
mud8	NUNUZ.AB2×KAD3
mudgi	BAD.MI
mudla	BU
mudlu	BU
mudnax(|SAL.UŠ.DAM|)	SAL.UŠ.DAM
mudra3	BU
mudra5	SIK2.BU
mudra6	MU.BU
mudrax(|SIG.MU.BU|)	SIG.MU.BU
mudru	PA
mudru2	EN.KU.A
mudru3	BU
mudru4	SIK2.AŠ
mudru5	SIK2.BU
mudru6	MU.BU
mudrum4	SIK2.AŠ
mudul	BU
mudx(GU2@g)	GU2@g
mudx(|A.ZI&ZI|)	A.ZI&ZI
mudx(|NUNUZ.AB2×LA|)	NUNUZ.AB2×LA
mudx(|NUNUZ.AB2×X|)	NUNUZ.AB2×X
mudx(|ZI&ZI.A|)	ZI&ZI.A
mudx(|ZI&ZI.EŠ2|)	ZI&ZI.EŠ2
mug	MUG
mug2	SAL
muga	MUG
mugux(MUG)	MUG
muh	U.KA
muh2	SAG×KAK
muh3	SAG×UB
muh4	SAG@g
muhaldim	MU
muhaldima	MU
muhhu	SAG@g
muiatix?(|PA.LAGABx(GUD+GUD)|)	PA.LAGABx(GUD+GUD)
muk	MUG
muk3	SAL
mul	ANx3
mul2	TE
mul3	HI×AŠ
mul4	U.GUD
mulla	BU
mullu	BU
mulu	ANx3
mulu4	GAN2.BU
mulu4-bu	GAN2.BU
mulugx(ŠIM)	ŠIM
mum	UMUM×KASKAL
mummun	KA×LI.KA×LI
mumun	KA×LI.KA×LI
mumunx(|KA×LI|)	KA×LI
mun	DIM×ŠE
mun2	UMUM×KASKAL
mun3	DIM
mun4	ŠEŠ
mun5	U.DIM×ŠE
mun6	U.DIM
munsub	MUNSUB
munsub2	SIK2.LAM.SUHUR
munsub3	GU2×NUN
munsub4	GU2@g
munsubx(PA)	PA
munsubx(|KA×SUHUR|)	KA×SUHUR
munsubx(|PA.GU2@g|)	PA.GU2@g
munsubx(|SIK2.SUHUR|)	SIK2.SUHUR
munu	DIM×ŠE
munu2	KI.NE
munu3	GA2×DIM×ŠE
munu4	PAP.PAP
munus	SAL
munussa	SAL.UŠ.DI
munux(|AB2.KU|)	AB2.KU
munux(|PAP.PAP×ŠE|)	PAP.PAP×ŠE
munuz	SAL
munx(|ANx3|)	ANx3
munx(|KA.HI.GA|)	KA.HI.GA
munx(|KA×LI|)	KA×LI
munzer	KI.AN.ŠEŠ.KI
munzerx(|MU.BU|)	MU.BU
munzerx(|SIG.MU.BU|)	SIG.MU.BU
munzur	KI.AN.ŠEŠ.KI
munšub	MUNSUB
munšub2	SIK2.LAM.SUHUR
muq	MUG
mur	HI×AŠ2
mur10	TUG2
mur2	NISAG
mur3	IM
mur6	KI.EN.KAK
mur7	MURGU2
mur8	MURGU2
murgišur	EZEN×A
murgišur2?	EZEN×X
murgu	SIG4
murgu2	MURGU2
murgu3	KA×NE
muri	NISAG
murim	IM
muru	HI×AŠ2
muru11	NINDA2×U2+AŠ
muru12	KID
muru13	UD@g
muru2	NISAG
muru3	IM
muru4	UR2×U2+AŠ
muru5	SAL.UD.EDIN
muru6	KI.EN.KAK
muru9	IM.DUGUD
murub	SAL
murub2	SAL.LAGAR
murub3	EN.ME.LAGAR
murub4	NISAG
murub5	SAL.UŠ.DAM
murub6	UD@g
murubx(|SAL.LAGAB|)	SAL.LAGAB
murubx(|UD×U+U+U@g|)	UD×U+U+U@g
murum	HI×AŠ2
murum11	NINDA2×U2+AŠ
murum4	UR2×U2+AŠ
murum5	SAL.UD.EDIN
murum6	KI.EN.KAK
murumx(|KA×HI×AŠ2|)	KA×HI×AŠ2
murumx(|TUR.SAL.TUR.TUR|)	TUR.SAL.TUR.TUR
murux(|KID.ŠU2.MA2|)	KID.ŠU2.MA2
murux(|UD×U+U+U@g|)	UD×U+U+U@g
murušx(GURUŠ)	GURUŠ
murx(UD@g)	UD@g
murx(|UD×U+U+U@g|)	UD×U+U+U@g
mussa	SAL.UŠ.DI
musub	MUNSUB
musub2	SIK2.LAM.SUHUR
musub3	GU2×NUN
musub4	GU2@g
musug2	U2.KA
musug4	U2.KUR.NI.TUK.KI
musug5	KA×U2
musur	KI.AN.ŠEŠ.KI
mut	HU.HI
mut2	BAD
muthum	U2.GIŠ.SAR
muwa	PA
muwati	PA
mux(HI)	HI
mux(|KA×GAN2@t|)	KA×GAN2@t
muya	PA
muyati	PA
muzer?	SIK2.LAM.SUHUR
muzir?	SIK2.LAM.SUHUR
muzug	U2.SAG
muzug2	U2.KA
muzug4	U2.KUR.NI.TUK.KI
muš	MUŠ
muš2	MUŠ3@g
muš3	MUŠ3
muš4	HI×AŠ
muš5	ŠEŠ
muš6?	BULUG
muš7	U.DAR
muš8	HU
muš9	MI
mušda	DIM2
mušdam	DIM2
mušdama	DIM2
mušdama2	MUŠ%MUŠ
mušen	HU
mušena	HU
muši	MI
mušku	MUŠ3
muškux(|MUŠ%MUŠ|)	MUŠ%MUŠ
muštaptin	BAHAR2
muštu	PI
muštu2	MU.UŠ.TUG2.PI
muštug	PI
muštug2	MU.UŠ.TUG2.PI
mušu	MI
mušx(|MUŠ%MUŠ|)	MUŠ%MUŠ
muššagana	LAGAB×MUŠ
muššagana2?	LAGAB×ŠITA@t+GIŠ
muţ	HU.HI
muţux(|HU.HI|)	HU.HI
na	NA
na2	NA2
na3	AK
na4	NI.UD
na5	ŠA
na6	LU2
na7	NAM
na8	KA×A
nab	AN&AN
nab3	AN.AN
nab4	IGI@g
nad	KUR
nad3	NA2
nag	KA×A
naga	NAGA
naga2	KA×A
naga3	GUM×ŠE
naga4	GUM
nagada	PA.DAG.KISIM5×KAK
nagadx(|AB2.KU|)	AB2.KU
nagal	LAGAR
nagar	NAGAR
nagara	NAGAR
nagargalx(|GAL.NAGAR|)	GAL.NAGAR
nagarx(BULUG)	BULUG
nagga	AN.NA
nagiri	KA×AD+KU3
nagx(KA)	KA
nagx(|URU×A|)	URU×A
nah	LUH
nah2	EŠ2
nak	KA×A
nak2	NAGA
nam	NAM
nam-ri	MUŠ3.ZA
nam2	NAM2
nam3	NIM
nam4	IGI@g
nama	NAGA
namma	LAGAB×HAL
nammax(|LAGAB×A|)	LAGAB×A
nammu	LAGAB×HAL
nammux(|LAGAB×A|)	LAGAB×A
namri	U2.KUR.ZA.MUŠ3@g.KI
namru	ZA.MUŠ3@g.DI
namx(|AN.AN|)	AN.AN
namx(|KA×A|)	KA×A
namšeše	TU
nan	ŠEŠ
nan2	ŠEŠ.KI
nan3	U.U.U
nanam	ŠA3×NE
nanam2	ŠA3×BAD
nanga	LAL2.LAGAB
nanga2	LAL.LAGAB
nanga3	LAL2.SAR
nanga4	LAL.SAR
nanga5?	AN.NA
nanga6	NAGA
nanibgal	AN.NAGA
nanibgal2	AN.ŠE.NAGA
nanna	ŠEŠ.KI
nanše	AB×HA
nap	AN&AN
nap2	ANx3
nappilu	NUN@t
naq	KA×A
nar	LUL
nar3	NUN&NUN
nari	LUL
nat	KUR
nat2	I
nata	KUR
nax(DU)	DU
nax(|HU.NA2|)	HU.NA2
nax(|UD.NI|)	UD.NI
nazi	AB×HA
naĝ	KA×A
naĝa	NAGA
naĝa3	GUM×ŠE
naĝa4	GUM
naš	U.U
naš?	MAŠ
našše	AB×HA
ne	NE
ne-ru	NE.RU
ne2	NI
ne3	PIRIG
ne4	ŠU2.NE
ne5	KI.NE
ne6	NA
ne7	NA2
ne8	NE@s
neda	PI
nehandix(|KA×GIŠ%GIŠ|)	KA×GIŠ%GIŠ
nem	NIM
nemerx(|NUN&NUN|)	NUN&NUN
nemur	KI.NE
nemurx(PIRIG)	PIRIG
nemurx(|PIRIG.TUR|)	PIRIG.TUR
nen	SAL.TUG2
nen9	SAL.KU
nenim	ŠA3×NE
nenin	KUR.SI.A.GA
nenkum	SAL.TUG2.PAP.IGI@g.NUN.ME.EZEN×KASKAL
nenna	LAGAB×U+U+U.LAGAB×U+U+U
nenna2	LAGAB×U+U+U
nenni	LAGAB×U+U+U.LAGAB×U+U+U
nenni2	LAGAB×U+U+U
nenni5	(ŠE.NUN&NUN)&(ŠE.NUN&NUN)
ner	NUN&NUN
nerah	MUŠ
nergal	PIRIG.AB@g.GAL
nerigal	PIRIG.AB@g.GAL
nes	U.U
nesag	NISAG
nesag2	ŠID
nesag3?	UD@g
nesaĝ	NISAG
nesaĝ2	ŠID
nesaĝx(|UD×U+U+U@g|)	UD×U+U+U@g
neš	U.U
neša	UR.MAH
ni	NI
ni-ir	NA2.X
ni10	LAGAB
ni11	UD@s.KID
ni2	NI2
ni3	GAR
ni4?	SAL.TUG2
ni5	NE
ni6	LAGAB.LAGAB
ni7	NIM
ni8	LI
ni9	U.UD.KID
nib	PIRIG×KAL
nibri	EN.KID
nibru	EN.KID
nid	UŠ
nida	GU2.NUNUZ
nida2	NINDA2
nidaba	ŠE.NAGA
nidaba2	NAGA
nidalam	SAL.UŠ.DAM
nidalam2	UŠ.DAM
nidalam3	UŠ.SAL.DAM
nidalam4	SAL.UŠ
nidba	PAD.AN.MUŠ3
nidba2	PAD.MUŠ3
nidlam	SAL.UŠ.DAM
nidlam2	UŠ.DAM
nidlam3	UŠ.SAL.DAM
nidlam4	SAL.UŠ
nieš	NIGIDAEŠ
nig	SAL.UR
nig2	GAR
nig6	U.UD.KID
niga	ŠE
nigan	ŠE
nigar	U.UD.KID
niggi	AN.NA
niggin	AN.NA
nigginaku	LAGAB.LAGAB
niggix(|LAGAB.LAGAB|)	LAGAB.LAGAB
nigi	LAGAB.LAGAB
nigi2	LAGAB
nigi3	NUNUZ.DIM2
nigida	DIŠ
nigidaeš	NIGIDAEŠ
nigidalimmu	NIGIDALIMMU
nigidamin3	NIGIDAMIN
nigin	LAGAB.LAGAB
nigin10	UD@s.KID
nigin11	LAGAB×UŠ
nigin2	LAGAB
nigin3	U.UD.KID
nigin4	U.UD
nigin5	LAL2.LAGAB
nigin6	AB×HA
nigin7	LAL.LAGAB
nigin9	LAL.SAR
niginx(|LAGAB×LAGAB|)	LAGAB×LAGAB
niginx(|U.KID|)	U.KID
niginx(|UD.KID|)	UD.KID
niginx?(|AB×LAGAB|)	AB×LAGAB
nigir	DUN3@g@g
nigir2	DUN4
nigir3	EN%EN
nigix(GAR)	GAR
nigru	KA×AD+KU3
nigu	ŠE
nigx(UR)	UR
nigx(ŠE)	ŠE
nik	SAL.UR
nik2	GAR
nik5	KA×A
nika	PEŠ2
nilimmu	NIGIDALIMMU
nim	NIM
nim2	SAL.TUG2
nim3?	U.UD
nim4?	LUM
nim5	GAR
nima	NIM
nimbar	ŠA6
nimem3	LAL.LAGAB
nimen	LAL2.LAGAB
nimen2	LAGAB
nimen4	LAL2.SAR
nimen5	LAL.SAR
nimenx(|LAGAB.LAGAB|)	LAGAB.LAGAB
nimenx(|LAGAB×UŠ|)	LAGAB×UŠ
nimgigre	IM%IM
nimgigri2	EN%EN.IM%IM
nimgigri?	EN%EN
nimgin3?	U.UD.KID
nimgir	DUN3@g@g
nimgir2	DUN4
nimgirgirri	EN%EN
nimgirgirri2	EN%EN.IM%IM
nimin3	NIGIDAMIN
niminx?(NAGAR)	NAGAR
nimirx(DUN3@g@g)	DUN3@g@g
nimur	KI.NE
nimurx(|PIRIG.TUR|)	PIRIG.TUR
nin	SAL.TUG2
nin10	SAL.SIK2
nin3	LAGAB.LAGAB
nin4	LAGAB
nin6	GAR
nin7	LAGAB×U+U+U.LAGAB×U+U+U
nin9	SAL.KU
nina	AB×HA
nina2	DARA4
nina3	SAL.TUG2
ninagal	UMUM×KASKAL
ninda	GAR
ninda2	NINDA2
ninda3	LAGAB×IM
ninda4?	LAGAB×GAR
nindaba	PAD.AN.MUŠ3
nindabax(|PAD.AN.MUŠ2|)	PAD.AN.MUŠ2
nindabax(|PAD.MUŠ3|)	PAD.MUŠ3
nindamekar	NINDA2×ME+GAN2@t
nindan	GAR
nindar	SI.A
nindu	LAGAB×GAR
nindu2	LAGAB×IM
ningi	ŠIM
ningi2	ŠIM×A
ningi3	ŠIM×GAR
ningin3	U.UD.KID
ningin4	U.UD
nini	LAGAB.LAGAB
ninim	ŠA3×NE
ninindu	LAGAB×GAR
ninindu2	LAGAB×IM
ninir	NUN&NUN
ninkum	SAL.TUG2.PAP.IGI@g.NUN.ME.EZEN×KASKAL
ninmuš	LAGAB×TAK4
ninna	LAGAB×U+U+U.LAGAB×U+U+U
ninna2	LAGAB×U+U+U
ninnax(DARA4)	DARA4
ninni2	LAGAB.LAGAB
ninni3	GAR
ninni4	LAGAB×U+U+U
ninni5	(ŠE.NUN&NUN)&(ŠE.NUN&NUN)
ninni6?	MUŠ3
ninni7	PAD.AN.MUŠ3
ninni8	ŠE.NUN&NUN
ninnim4	LAGAB×U+U+U
ninnim7	PAD.AN.MUŠ3
ninnimx(|PAD.MUŠ3|)	PAD.MUŠ3
ninnix(|PAD.MUŠ3|)	PAD.MUŠ3
ninnix(|U&U.U&U.U|)	U&U.U&U.U
ninnu	U&U.U&U.U
ninnu2	LAGAB×U+U+U.LAGAB×U+U+U
ninnux(|LAGAB×U+U+U|)	LAGAB×U+U+U
ninta	UŠ
nintah	UŠ
nintah2	ARAD
nintah3	SAL.UŠ
nintahu	UŠ
nintax(ARAD)	ARAD
nintax?(ARAD)	ARAD
ninux(|U&U.U&U.U|)	U&U.U&U.U
ninx(|PA.TE|)	PA.TE
ninx(|SAL.EŠ2|)	SAL.EŠ2
niq	SAL.UR
niq2	GAR
niqix(GAR)	GAR
nir	NUN&NUN
nir2	ZA.DUN3@g
nir3	ZA.NIM
nir4	ZA.SU
nir5	ZA.IB
nir6	KAL
nir7	ZA.DUN3@g@g
nira	NUN&NUN
nira2	ZA.KUR
nira3	ZA.NIM
nirah	MUŠ
nirx(DUN@g)	DUN@g
nirx(|DUN3@g@g.ZA|)	DUN3@g@g.ZA
nis	U.U
nisaba	ŠE.NAGA
nisaba2	NAGA
nisag	NISAG
nisag2	ŠID
nisag3?	UD@g
nisaga	NUNUZ.KISIM5
nisagga	NUNUZ.AB2
nisax?(SAR)	SAR
nisaĝ	NISAG
nisaĝ2	ŠID
nisaĝx(|UD×U+U+U@g|)	UD×U+U+U@g
nisig	SAR
nisikix(|GAR.GAD.TAK4.UR2|)	GAR.GAD.TAK4.UR2
nisikix(|GIŠ.GAR.UMBIN|)	GIŠ.GAR.UMBIN
nisix?(SAR)	SAR
nisku	PIRIG
nissa	SAR
nit	UŠ
nita	UŠ
nita2	ARAD
nita3	SAL.UŠ
nita4	GAR
nitadam2	UŠ.DAM
nitah	UŠ
nitah2	ARAD
nitah3	SAL.UŠ
nitahu	UŠ
nitalam	SAL.UŠ.DAM
nitalam2	UŠ.DAM
nitalam3	UŠ.SAL.DAM
nitalam4	SAL.UŠ
nitax(|ARAD×KUR|)	ARAD×KUR
nitax(|UŠ.KU|)	UŠ.KU
nitlam	SAL.UŠ.DAM
nitlam2	UŠ.DAM
nitlam3	UŠ.SAL.DAM
nitlam4	SAL.UŠ
nittax(UŠ)	UŠ
niĝ	SAL.UR
niĝ2	GAR
niĝ6	U.UD.KID
niĝar	U.UD.KID
niĝi2	LAGAB
niĝin	LAGAB.LAGAB
niĝin2	LAGAB
niĝin3	U.UD.KID
niĝin5	LAL2.LAGAB
niĝin6	AB×HA
niĝin8	LAL2.SAR
niĝin9	LAL.SAR
niĝinx(BULUG)	BULUG
niĝir	DUN3@g@g
niĝirgalx(|GAL.DUN3@g@g|)	GAL.DUN3@g@g
niš	U.U
niš2	GIŠ
niša	SAR
niţ	UŠ
nu	NU
nu10	KU
nu11	NU11
nu12	LU
nu13	HI×NUN
nu2	NA2
nu3	NIM
nu4	LUM
nu5	KUL
nu6	NUN
nu7	AB@g
nu8	NA
nu9?	LI
nud	NA2
nug	ŠIM×MUG
nug2	ŠIM×DIN
nugx(ŠIM)	ŠIM
num	NIM
num2	LUM
numdu	KA×NUN
numdum	KA×NUN
numdun	KA×NUN
numgišur	EZEN×A
numma	ŠIR&ŠIR.BUR&BUR
numu	KUL
numun	KUL
numun2	ZI&ZI.LAGAB
numun3	HI×NUN
numunx(|A.ZI&ZI|)	A.ZI&ZI
numunx(|ZI&ZI.A|)	ZI&ZI.A
numunx(|ZI&ZI.EŠ2|)	ZI&ZI.EŠ2
numx(NU11)	NU11
nun	NUN
nun2	A.HA.TAR.KAK
nun3	BU
nuna	NUN
nundu	KA×NUN
nundum	KA×NUN
nundun	KA×NUN
nungi	ŠIM
nungi2	ŠIM×A
nungi3	ŠIM×GAR
nunmeli	BAR.HU.KAK
nunpe	NUN@t.KI
nunpex(|NUN.KI|)	NUN.KI
nunu	NUNUZ
nunun	NUN
nunurra	BAHAR2
nunurru	BAHAR2
nunus	NUNUZ
nunusx(SAL)	SAL
nunuz	NUNUZ
nunuzzi	EN.NUNUZ.ZI.AN.UD
nunx(NE)	NE
nur	NUN&NUN
nura	ERIN2
nuri	ERIN2
nurra?	LUGAL
nuru	ERIN2
nurx(NU11)	NU11
nus	NUNUZ
nuska	PA.TUG2
nuska2	PA.LU
nusku	PA.TUG2
nusku2	PA.LU
nussu	LAGAB×U+U+U
nux(|AB×U+U+U|)	AB×U+U+U
nux(|HU.NA2|)	HU.NA2
nux(ŠITA)	ŠITA
nuz	NUNUZ
nuzzi	EN.NUNUZ.ZI.AN.UD
nuĝun	KUL
nuĝx(NUN)	NUN
nuška	PA.TUG2
nuška2	PA.LU
nušku2	PA.LU
nūr-ili	URU×IGI
pa	PA
pa10	IGI
pa12	PI
pa2	BA
pa3	IGI.RU
pa4	PAP
pa5	PAP.E
pa6	PAP.IŠ
pa7?	HU
pa8	ŠID
pa9	ŠA6
pab	PAP
pad	PAD
pad2	BAD
pad3	IGI.RU
pad4	IGI
pad5	PAP.E
pad6	PAP.IŠ
pada	PAD
pag	HU
pagra3	LU2×4
pagrax(|LU2.LU2.LU2.LU2|)	LU2.LU2.LU2.LU2
pagrax(|LU2@LU2|)	LU2@LU2
pah	LUL
pah3	HU
pak	HU
pal	BAL
pala	NAM.LUGAL
pala2	NAM.EN
pala3	NAM.SAL.TUG2
pala4	BAL
palil	IGI.DU
palil2	IGI.EŠ2.DU.ERIN2
pallilx(|IGI.EŠ2.DU.ERIN2|)	IGI.EŠ2.DU.ERIN2
pan	PAN
pan2?	LUL
pan3	IGI
pana	PAN
panax(|ŠE.NUN&NUN|)	ŠE.NUN&NUN
panu	ZA.MUŠ3@g.AB@g
panšur	URU×URUDA
pap	PAP
pap-ugur2	PAP.IGI@g
papa2	KA2
papnun	LAL2
paq	HU
par	UD
par2	BAR
par3	DAG
par4	NI.GIŠ
par5	ERIN2
par6	BARA2
para	UD
para10	BARA2
para2	BAR
para3	DAG
para4	NI.GIŠ
para5	LAGAB×EN
para6	LAGAB×ME+EN
para7	LAGAB×IGI@g
para8	LAGAB×TAK4
para9	LAGAB×LUL
parag	BARA2
parim	PA.DU@s
parsa	KUR.TI
pat	PAD
pat2	BAD
pata	PAD
patru	GIR2
pax(BAD)	BAD
pax(IDIM)	IDIM
pax(PAD)	PAD
pax(|DAG.KISIM5×KAK|)	DAG.KISIM5×KAK
pax(|E×PAP|)	E×PAP
paţ	PAD
paţ2	BAD
pe	PI
pe2	BI
pe3	BAD
pe4?	KA
pe5	NE
pel	NE
pel2	NE@s
pel5	NUNUZ
peš	HA@g
peš10	KI.A
peš11	HA
peš12	UD
peš13	ŠA3×TUR
peš14	ŠU.KAD4
peš2	PEŠ2
peš3	MA
peš4	ŠA3×A
peš5	KAD4
peš6	KAD5
peš7	TUR
peš8?	ŠU.GAN
peš9	UD.A
pešx(LAK171@s)	LAK171@s
pešx(|GA.KAD3|)	GA.KAD3
pešx(ŠA3)	ŠA3
pešše	MA
pi	PI
pi2	BI
pi3	BAD
pi4	KA
pi5	NE
pi7?	GA2×A+IGI
pi8	BU
pih?	LUL
pihu	BI.U2.SA
pihu2	NUNUZ.AB2×BI
pihu3	BI.UŠ.SA
pihu3?	KA.KAK
pihu4	BI.U2.SA
pihu5	UŠ.SA
pihu6	NUNUZ.AB2×IGI@g
pihux(|U2.SA.KA.KAK|)	U2.SA.KA.KAK
pihux(|U2.SA|)	U2.SA
pik	SIG
pil	NE
pil2	NE@s
pil3	GIŠ.NE@s
pil4	GIŠ.NE
pil6?	NU11
pil7	PIRIG
pin	APIN
piq	SIG
pir	UD
pir2	ERIN2
pir3	HI×ŠE
pir6	NAM
pirig	PIRIG
pirig2	UD
pirig3	PIRIG×UD
piriga	PIRIG
piriĝ	PIRIG
piriĝ2	UD
piriĝ3	PIRIG×UD
piriĝa	PIRIG
piru?	GA2×A+IGI
pis	HA@g
pisag	GA2
pisag2	ŠID
pisag3	ŠID×A
pisagx(|GA2×GI4|)	GA2×GI4
pisagx(|GA2×GI|)	GA2×GI
pisan	GA2
pisan2	ŠID
pisan3	ŠID×A
pisanx(|GA2×GI4|)	GA2×GI4
pisanx(|GA2×GI|)	GA2×GI
pisaĝ	GA2
pisaĝ2	ŠID
pisaĝ3	ŠID×A
pitru	GABA
piš	HA@g
piš10	KI.A
piš2	PEŠ2
piš4	ŠA3×A
piš5	KAD4
piš6	KAD5
piša	HA@g
pišx(LAK171@s)	LAK171@s
piţ	E2
pu	BU
pu-udu	KA×LU
pu11	U2
pu2	LAGAB×U
pu3	KA×GAN2@t
pu5	KA
pu6	LAGAB×BAD
puginx(LAGAB×A)	LAGAB×A
puginx(|LAGAB×A|)	LAGAB×A
puglu	ŠA3.GI
puh	LUL
puhrum	GIŠ%GIŠ
puk	MUG
pul	LAGAB×U+U+U
pul2	BUR2
pul3	BAL
pum	KA×GAN2@t
puq2	HU
pur	BUR
pur13	PAP.PAP
puru	BUR
pus	HA@g
puta	ZAG
pute	ZAG
puti	ZAG
putu	ZAG
puzru	KA×GAN2@t.ŠA
puzur	U
puzur2	U.U
puzur3	U.ZAG
puzur4	KA×GAN2@t.ŠA
puzur5	KA×GAN2@t
puš2	PAP.HAL
puš3	HA@g
puš4	DUN3@g
qa	SILA3
qa2	GA
qa3	KA
qa4	ŠU.MIN
qa6	KAK
qab	GABA
qab2	KAB
qablu	UZ3×KASKAL
qad	ŠU
qad2	ŠU.MIN
qad3	GAD
qad6?	KAD2
qadma	GUD
qadmax(TAR)	TAR
qadmu	TAR
qal	GAL
qal3	URU×MIN
qal4	KAL
qam	GAM
qam2	HI×BAD
qan	GAN
qan2	GI
qap	GABA
qap2	KAB
qaptu	DUGUD
qaq	KAK
qaqqaru	KI
qar	GAR3
qar2	TE.A
qar3?	GAR
qara3?	GAR
qat	ŠU
qat2	ŠU.MIN
qat3	GAD
qat5	KAD4
qat6?	KAD2
qat7?	KAD3
qat8	KAD5
qata	ŠU
qati	ŠU.MIN.ME.U.U.U
qe	KIN
qe2	KI
qe3	GI
qe4	GI4
qer5	GAR3
qi	KIN
qi2	KI
qi3	GI
qi4	GI4
qi5	KID
qi6	KAK
qib	GIŠ%GIŠ
qid	KID
qid2	BU
qid4?	GAD
qil	LAGAB
qil2	GI%GI
qili2?	GI%GI
qim	DIM2
qin	KIN
qip	GIŠ%GIŠ
qiq	GIG
qir	HA@g
qir3	LAGAB
